gg,run,applicationCompletionTime,x1,x2,x3,dataSize,nContainers
59,59,41.34415077938067,6.268830155876135,2.3092182609093386,4.8651176191752885,1,40
60,60,26.143563428200924,3.228712685640185,2.436244823386007,10.041973436050625,1,2
61,61,43.07806673273979,6.615613346547959,4.1815920542583935,5.2496024561645305,1,4
62,62,33.71899560045164,4.743799120090328,3.147923191655833,5.934074630437841,1,6
63,63,-15.716725493447619,-5.143345098689524,-1.5106181520165212,8.179619634790408,1,8
64,64,72.93025723700453,12.586051447400905,3.294099411616272,16.47818456256943,1,10
65,65,59.3470710025215,9.8694142005043,0.6179416138006775,9.901041684427728,1,12
66,66,31.342774558577023,4.2685549117154045,5.491803311073516,8.266760309291257,1,14
67,67,35.67711991428271,5.135423982856543,2.3570745281803784,5.33719148531756,1,16
68,68,72.26331180939312,12.452662361878625,1.8936481482224001,11.274612020921722,1,18
69,69,52.27997451386406,8.455994902772812,2.682136208260954,17.561809794052223,1,20
70,70,17.003827414785682,1.4007654829571368,-0.38585564916845927,3.759950901280276,1,22
71,71,73.20187180316543,12.640374360633086,1.6341607296479357,7.678351551444221,1,24
72,72,32.74194315001991,4.5483886300039815,1.332009045622227,12.322861386625025,1,26
73,73,30.422649987921766,4.084529997584353,1.20588363078506,9.492098952660717,1,28
74,74,-62.91347188297695,-14.582694376595391,4.473503361849419,10.71424616704776,1,30
75,75,40.7702792596087,6.15405585192174,6.640996458227935,6.4246923126717554,1,32
76,76,47.96618582198252,7.593237164396504,0.9753239642858618,13.718156829271924,1,34
77,77,-11.119971050162391,-4.223994210032478,4.504261591867027,11.809733879111288,1,36
78,78,92.88568318848725,16.57713663769745,1.660811810605341,7.5293515835863944,1,38
79,79,31.689665944155987,4.337933188831197,2.7644809756234476,5.716924823954732,1,40
80,80,36.900406299388074,5.380081259877615,1.9324402803310792,9.372646098858134,1,2
81,81,90.51248168182423,16.102496336364844,1.189997080200589,13.437891412460626,1,4
82,82,54.966865470249,8.9933730940498,2.8951966766937844,7.583321785234891,1,6
83,83,-4.87675249261601,-2.975350498523202,2.2803102655531395,5.473616563703943,1,8
84,84,40.4026367504476,6.080527350089519,5.810280577649358,6.201373055622896,1,10
85,85,-16.81392969075234,-5.362785938150468,3.573446445132408,8.075983342664983,1,12
86,86,-42.61659847630252,-10.523319695260504,4.722994087187636,11.978405901431977,1,14
87,87,-13.417304898743978,-4.683460979748796,3.875126027030968,6.971783108590239,1,16
88,88,24.56385611582622,2.9127712231652443,1.2211260992347694,10.773020247969793,1,18
89,89,23.521864003965405,2.704372800793081,6.097641603815648,4.0844553293404156,1,20
90,90,-46.6148752281622,-11.32297504563244,0.8061813874770754,7.604377916956527,1,22
91,91,43.547221942388184,6.709444388477637,3.306833587863433,6.252671875536606,1,24
92,92,67.48771864063363,11.497543728126727,3.4398644373556113,12.698525781169083,1,26
93,93,36.282691864356806,5.256538372871362,3.256960041346409,6.367513496478695,1,28
94,94,3.8006562439250224,-1.2398687512149955,2.794444644480805,5.96728590888404,1,30
95,95,53.643787128531706,8.728757425706341,0.0405151465652982,1.3608805499547412,1,32
96,96,8.283796304360953,-0.3432407391278094,2.5008190613541603,10.090362717528729,1,34
97,97,35.360367897087976,5.072073579417595,0.6248092017058804,5.600286837313751,1,36
98,98,38.051323176701786,5.610264635340357,1.1369977655963548,9.105262998213053,1,38
99,99,30.756858520666277,4.151371704133256,1.0271880734808359,5.975713328862687,1,40
