gg,run,applicationCompletionTime,x1,x2,x3,dataSize,nContainers
71,71,203.8348451177279,3.6738732333454767,5.031747723415215,6.6539855769501095,1,24
72,72,542.4476037720593,6.21038628999279,5.294749252083461,7.0902178320899045,1,26
73,73,284.43728759472833,4.406338068427807,1.70112145378622,8.987494922301828,1,28
74,74,258.330542718215,4.182544498153535,4.043778088508999,11.287993718512311,1,30
75,75,30.553229079933526,1.0796985459058073,4.749773933139715,2.3545460988000864,1,32
76,76,148.01115884590345,3.071620192414507,3.585544758186574,10.365341287108084,1,34
77,77,469.74295057447614,5.757635551152996,4.360427318478163,10.232445244797514,1,36
78,78,1281.4521785444492,9.699153068505602,5.346065395459468,9.420141808135964,1,38
79,79,265.7100670901235,-4.631562968736324,4.554505881975108,10.268858814505531,1,40
80,80,2089.8260834450916,12.457735946035587,1.9561763041499394,3.792119615796964,1,2
81,81,11.99804373323992,0.24435913756194205,2.5894079512369466,7.641335065629785,1,4
82,82,1480.2553827075212,10.444117936121215,2.4760142691744473,6.044678775965622,1,6
83,83,188.7419227804965,3.5206912201542435,6.669400286690746,6.013753182533531,1,8
84,84,1290.700625345067,9.735049205042781,2.0065363460423615,9.174930622986073,1,10
85,85,9.867642272896406,-0.3560174504082916,1.621955791321867,5.825838603110096,1,12
86,86,13.056428519160951,-0.7139322072703367,7.070154791462563,8.420771262289698,1,14
87,87,58.14385665375587,-2.1263076502371545,4.467691863974891,10.50197804004012,1,16
88,88,714.4388138350865,7.171426639725079,0.3525999799053503,12.889108602242064,1,18
89,89,1666.7777836528949,11.09845964852868,3.8098099224013846,5.149425726966768,1,20
90,90,326.7665758473098,4.747696551524797,4.8936659422370345,6.034781160670662,1,22
91,91,325.83845209192793,4.740465137861322,2.531304770559994,2.9485961737714597,1,24
92,92,435.5087910911663,5.532063689518609,2.387899515465995,6.082494044948912,1,26
93,93,839.4593393867973,7.797782846399356,-0.034806360535427405,10.021047432700058,1,28
94,94,104.45461041089685,-2.894662500784438,0.38268097485773467,7.13842187998163,1,30
95,95,38.56235403557483,-1.6869937480074801,0.7762466152269885,8.9143589947944,1,32
96,96,548.3815796453522,-6.630548905057321,4.008368638367665,9.872840841620825,1,34
97,97,451.98394333350524,5.641708687539797,4.69921575491156,8.761462240198759,1,36
98,98,17.89904069025561,-0.9951780200417275,2.9865939142644296,2.2013805725864675,1,38
99,99,191.17258142698563,3.5457846909783526,3.237187795750695,-0.024984554182525542,1,40
