gg,run,applicationCompletionTime,x1,x2,x3,dataSize,nContainers
34,34,106.98284856150372,9.698284856150371,6.2894095747279275,0.6540843137311692,10,30
35,35,90.51597662122762,8.051597662122763,-0.062187259630122504,11.540101401293336,10,32
36,36,-3.81388199852438,-1.381388199852438,2.4172149895886426,4.7727842340857,10,34
37,37,-48.36890373994669,-5.8368903739946685,10.170448565502669,9.690185020721866,10,36
38,38,195.67826793017247,18.567826793017247,9.555642045014762,7.1570360742226855,10,38
39,39,-100.0487333782736,-11.004873337827359,19.979423681518817,12.131833985526841,10,40
40,40,155.30560769525653,14.530560769525652,12.878770104749009,9.634489700012058,10,2
41,41,-12.504878471539811,-2.2504878471539813,0.6383171985347209,4.351924721324586,10,4
42,42,29.452802136135034,1.9452802136135032,-8.150748543976366,7.411635722025113,10,6
43,43,-8.517574796807477,-1.8517574796807477,5.401216982410607,4.106388648982832,10,8
44,44,-46.363237558578554,-5.636323755857855,11.464414180211886,5.417443894339618,10,10
45,45,98.33547280002493,8.833547280002493,-4.32360127296111,7.769072961036692,10,12
46,46,18.23573362089998,0.8235733620899977,4.833668349960426,10.899533882016206,10,14
47,47,69.57787098418561,5.95778709841856,12.243723084756674,2.5677578574285125,10,16
48,48,112.57286224825215,10.257286224825215,4.299142714624742,9.082831411989309,10,18
49,49,13.01455680643274,0.301455680643274,-11.317560761359857,10.758784344643443,10,20
50,50,-55.6337991311384,-6.56337991311384,-8.26371780454675,8.886532620332284,15,22
51,51,121.24705513835866,11.124705513835867,3.2100693744702715,7.678224479250543,15,24
52,52,-132.80392061872027,-14.280392061872028,9.597052708431198,-0.05269368453134149,15,26
53,53,54.83154253357852,4.483154253357852,-5.506313487633584,10.61234879838527,15,28
54,54,129.04816857493654,11.904816857493655,14.171684550645672,12.290470473655974,15,30
55,55,30.01676098811601,2.001676098811601,9.523266735996874,5.42150219879715,15,32
56,56,34.35747326355013,2.4357473263550133,-2.4340874207763523,7.980577628969941,15,34
57,57,7.046604185012182,-0.2953395814987818,-2.2987031154121436,8.857266335364478,15,36
58,58,79.27201428833698,6.927201428833698,-9.02324631427356,9.24009127806814,15,38
59,59,-41.42676533909972,-5.142676533909972,-14.675635178763592,6.577047138225286,15,40
60,60,76.6082125870666,6.66082125870666,23.575168024964118,9.499573926581448,15,2
61,61,-0.2828895074130955,-1.0282889507413095,-16.11953736443753,8.175102898759794,15,4
62,62,142.8691430949176,13.286914309491761,16.040801253335363,10.9670587042653,15,6
63,63,-84.95802363328421,-9.495802363328421,11.380617583060301,8.863549072607968,15,8
64,64,216.29302106840163,20.629302106840164,14.088648847773724,14.454275903294684,15,10
65,65,128.30211040803005,11.830211040803004,5.19813503753398,10.849019546696937,15,12
66,66,110.58718475695966,10.058718475695965,2.6305129880250924,10.746255651829234,15,14
67,67,79.9113809284441,6.991138092844411,5.4571486453141755,7.193554910478827,15,16
68,68,-25.278887006615527,-3.5278887006615527,2.030639537925872,4.858168071865652,15,18
69,69,20.30781086747674,1.030781086747674,27.6677794429137,6.576607952689194,15,20
70,70,93.62030454192703,8.362030454192702,-4.155240676689756,10.729411447631598,15,22
71,71,-19.850648561887525,-2.9850648561887523,3.0126679714540017,8.358160617866451,15,24
72,72,-13.542527610621331,-2.354252761062133,18.73093694880164,9.342443648707414,15,26
73,73,3.849188233945018,-0.6150811766054982,0.6557857607677358,5.463842197279631,15,28
74,74,117.85073397683104,10.785073397683103,-1.7288197492599338,9.292847829028615,15,30
75,75,-32.59540662484858,-4.2595406624848575,4.33898030391582,5.315571939967088,20,32
76,76,150.24176801505163,14.024176801505163,20.193709037818003,7.548804784230982,20,34
77,77,45.74762208657501,3.574762208657501,6.511975604280661,8.25766543477916,20,36
78,78,127.06097048721733,11.706097048721734,12.707799450583712,6.578197145405108,20,38
79,79,116.04666509756129,10.604666509756129,16.547160312904104,4.686615921630233,20,40
80,80,71.64512129644041,6.164512129644041,-3.4306113063137786,6.388435208900869,20,2
81,81,60.29861090299953,5.029861090299953,-6.086270342639828,7.667726173990097,20,4
82,82,128.72453718996948,11.872453718996947,-11.251612638112505,9.123726354513686,20,6
83,83,120.37499229849153,11.037499229849153,14.532798878404146,10.967628639839255,20,8
84,84,158.90577147109786,14.890577147109788,14.487619390141482,10.220596770950976,20,10
85,85,-80.46234661740725,-9.046234661740725,-1.7027725955214308,7.96328590829746,20,12
86,86,-2.392083669920595,-1.2392083669920595,-0.06569710856517919,6.581350465904293,20,14
87,87,-23.700284940874887,-3.3700284940874887,-3.402398707848242,13.33073820327039,20,16
88,88,65.59825468918643,5.5598254689186435,-4.198210946845798,7.891852098891863,20,18
89,89,81.02919371037302,7.102919371037302,6.256187521791585,7.331991264203206,20,20
90,90,-57.15010805745334,-6.715010805745333,12.284964335726741,5.348237351022457,20,22
91,91,-21.09811192902339,-3.109811192902339,6.542551742666444,4.3925506751505585,20,24
92,92,-141.3620035336698,-15.13620035336698,2.112729599441047,7.6755402704530145,20,26
93,93,-53.15080218216265,-6.315080218216265,-10.302787957114635,9.516023194316318,20,28
94,94,10.116127163432086,0.011612716343208707,1.6948768948613377,8.53680484949785,20,30
95,95,35.70260856878726,2.5702608568787264,7.888017500681188,10.854624843303096,20,32
96,96,60.35488230700711,5.035488230700711,11.193875315075271,11.29480215493857,20,34
97,97,130.41890971636093,12.041890971636091,2.387799842863936,4.123817138420035,20,36
98,98,81.87107283739144,7.187107283739143,13.717874845589488,7.9898080277427725,20,38
99,99,133.5631818045594,12.356318180455942,2.512792898431444,7.822848305757166,20,40
